2026-07-24 07:36:47,258 | INFO     | bronze.inventory | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/bronze_inventory_20260724.log
2026-07-24 09:12:27,150 | INFO     | bronze.inventory | Rows read: 0
2026-07-24 09:12:27,326 | INFO     | bronze.inventory | Source inventory_raw fetching completed successfully
2026-07-24 09:12:27,327 | INFO     | bronze.inventory | Starting Bronze inventory ingestion
2026-07-24 09:12:27,328 | INFO     | bronze.inventory | Source table: inventory_raw
2026-07-24 09:12:27,328 | INFO     | bronze.inventory | Target table: inventory
2026-07-24 09:12:30,809 | INFO     | bronze.inventory | Bronze inventory table written successfully.
2026-07-24 09:12:31,439 | INFO     | bronze.inventory | No new data found. Using previous watermark: 2025-03-01 00:00:00
2026-07-24 09:12:31,926 | INFO     | bronze.inventory | Rows written: 0
2026-07-24 09:12:32,323 | INFO     | bronze.inventory | Duplicate records: 0
2026-07-24 09:12:32,965 | INFO     | bronze.inventory | Bronze inventory ingestion completed
2026-07-24 09:25:13,510 | INFO     | bronze.inventory | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/bronze_inventory_20260724.log
2026-07-24 09:25:13,511 | INFO     | bronze.inventory | Checking for last successful run
2026-07-24 09:25:14,114 | INFO     | bronze.inventory | Fetched watermark value: None
2026-07-24 09:25:14,115 | INFO     | bronze.inventory | Reading source inventory_raw table
2026-07-24 09:25:15,025 | INFO     | bronze.inventory | Rows read: 10
2026-07-24 09:25:15,207 | INFO     | bronze.inventory | Source inventory_raw fetching completed successfully
2026-07-24 09:25:15,209 | INFO     | bronze.inventory | Starting Bronze inventory ingestion
2026-07-24 09:25:15,209 | INFO     | bronze.inventory | Source table: inventory_raw
2026-07-24 09:25:15,210 | INFO     | bronze.inventory | Target table: inventory
2026-07-24 09:25:16,546 | INFO     | bronze.inventory | Bronze inventory table written successfully.
2026-07-24 09:25:17,594 | INFO     | bronze.inventory | Rows written: 10
2026-07-24 09:25:18,130 | INFO     | bronze.inventory | Duplicate records: 0
2026-07-24 09:25:18,981 | INFO     | bronze.inventory | Bronze inventory ingestion completed
2026-07-24 09:49:06,915 | INFO     | bronze.inventory | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/bronze_inventory_20260724.log
2026-07-24 09:49:06,917 | INFO     | bronze.inventory | Checking for last successful run
2026-07-24 09:49:07,507 | INFO     | bronze.inventory | Fetched watermark value: 2025-03-01 00:00:00
2026-07-24 09:49:07,508 | INFO     | bronze.inventory | Reading source inventory_raw table
2026-07-24 09:49:08,668 | INFO     | bronze.inventory | Rows read: 0
2026-07-24 09:49:08,844 | INFO     | bronze.inventory | Source inventory_raw fetching completed successfully
2026-07-24 09:49:08,845 | INFO     | bronze.inventory | Starting Bronze inventory ingestion
2026-07-24 09:49:08,846 | INFO     | bronze.inventory | Source table: inventory_raw
2026-07-24 09:49:08,846 | INFO     | bronze.inventory | Target table: inventory
2026-07-24 09:49:10,096 | INFO     | bronze.inventory | Bronze inventory table written successfully.
2026-07-24 09:49:10,530 | INFO     | bronze.inventory | No new data found. Using previous watermark: 2025-03-01 00:00:00
2026-07-24 09:49:11,018 | INFO     | bronze.inventory | Rows written: 10
2026-07-24 09:49:11,720 | INFO     | bronze.inventory | Duplicate records: 0
2026-07-24 09:49:12,096 | INFO     | bronze.inventory | Bronze inventory ingestion completed
2026-07-24 10:07:40,974 | INFO     | bronze.inventory | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/bronze_inventory_20260724.log
2026-07-24 10:07:40,975 | INFO     | bronze.inventory | Checking for last successful run
2026-07-24 10:07:41,683 | INFO     | bronze.inventory | Fetched watermark value: 2025-03-01 00:00:00
2026-07-24 10:07:41,684 | INFO     | bronze.inventory | Reading source inventory_raw table
2026-07-24 10:07:41,719 | INFO     | bronze.inventory | Starting pre-write validations
2026-07-24 10:07:42,471 | INFO     | bronze.inventory | Rows read from source: 0
2026-07-24 10:07:42,670 | INFO     | bronze.inventory | Pre-write validations passed. Source inventory_raw ready for ingestion.
2026-07-24 10:07:42,671 | INFO     | bronze.inventory | Starting Bronze inventory ingestion
2026-07-24 10:07:42,672 | INFO     | bronze.inventory | Source table: inventory_raw
2026-07-24 10:07:42,673 | INFO     | bronze.inventory | Target table: inventory
2026-07-24 10:07:44,132 | INFO     | bronze.inventory | Bronze inventory table written successfully.
2026-07-24 10:07:44,133 | INFO     | bronze.inventory | Starting post-write validations
2026-07-24 10:07:44,556 | INFO     | bronze.inventory | No new data found. Using previous watermark: 2025-03-01 00:00:00
2026-07-24 10:07:44,560 | INFO     | bronze.inventory | Rows written in this run: 0
2026-07-24 10:07:45,091 | INFO     | bronze.inventory | Total rows in bronze table after ingestion: 10
2026-07-24 10:07:45,455 | INFO     | bronze.inventory | No primary key duplicates found
2026-07-24 10:07:45,846 | INFO     | bronze.inventory | No full row duplicates found
2026-07-24 10:07:46,217 | INFO     | bronze.inventory | No NULL values found
2026-07-24 10:07:46,218 | INFO     | bronze.inventory | Post-write validations completed. Bronze inventory ingestion finished successfully.
2026-07-24 10:07:47,895 | INFO     | bronze.inventory | Audit log written
