2026-08-04 04:58:21,724 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 05:44:41,283 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 05:44:44,621 | INFO     | gold.dim_products | Inserted 0 new records to catalog_project1.gold.dim_products table
2026-08-04 05:44:46,449 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 05:44:46,451 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 05:44:47,976 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 05:52:05,490 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 05:52:05,491 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 05:52:04.897258
2026-08-04 05:52:05,789 | INFO     | gold.dim_products | Read 11 records from catalog_project1.silver.clean_products table
2026-08-04 05:52:06,115 | INFO     | gold.dim_products | Initial load from catalog_project1.silver.clean_products table
2026-08-04 05:52:10,175 | INFO     | gold.dim_products | New watermark: 2024-12-01 00:00:00
2026-08-04 05:52:10,177 | INFO     | gold.dim_products | Initial load completed for catalog_project1.gold.dim_products
2026-08-04 05:52:10,177 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 05:52:11,614 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 09:12:42,478 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 09:12:42,479 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 09:12:41.827879
2026-08-04 09:12:42,857 | INFO     | gold.dim_products | Read 2 records from catalog_project1.silver.clean_products table
2026-08-04 09:12:43,250 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 09:12:47,474 | INFO     | gold.dim_products | Inserted 0 new records to catalog_project1.gold.dim_products table
2026-08-04 09:12:53,333 | INFO     | gold.dim_products | Updated 0 records in catalog_project1.gold.dim_products
2026-08-04 09:13:00,252 | INFO     | gold.dim_products | Inserted 0 new versions of records to catalog_project1.gold.dim_products table
2026-08-04 09:13:00,678 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 09:13:00,685 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 09:13:02,219 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 09:23:46,137 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 09:23:46,139 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 09:23:45.669336
2026-08-04 09:23:46,439 | INFO     | gold.dim_products | Read 12 records from catalog_project1.silver.clean_products table
2026-08-04 09:23:46,620 | INFO     | gold.dim_products | Initial load from catalog_project1.silver.clean_products table
2026-08-04 09:23:51,339 | INFO     | gold.dim_products | New watermark: 2024-12-02 00:00:00
2026-08-04 09:23:51,340 | INFO     | gold.dim_products | Initial load completed for catalog_project1.gold.dim_products
2026-08-04 09:23:51,341 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 09:23:52,974 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 09:36:15,841 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 09:36:15,842 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 09:36:15.394016
2026-08-04 09:36:16,271 | INFO     | gold.dim_products | Read 2 records from catalog_project1.silver.clean_products table
2026-08-04 09:36:16,466 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 09:36:20,313 | INFO     | gold.dim_products | Inserted 0 new records to catalog_project1.gold.dim_products table
2026-08-04 09:36:27,099 | INFO     | gold.dim_products | Inserted 0 new versions (SCD2) to catalog_project1.gold.dim_products table
2026-08-04 09:36:29,045 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 09:36:29,046 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 09:36:30,813 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 09:46:56,863 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 09:46:56,864 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 09:46:56.107494
2026-08-04 09:46:57,318 | INFO     | gold.dim_products | Read 0 records from catalog_project1.silver.clean_products table
2026-08-04 09:46:57,517 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 09:47:00,235 | INFO     | gold.dim_products | New watermark: 2024-12-03 00:00:00
2026-08-04 09:47:00,238 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 09:47:00,239 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 09:47:01,744 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 09:53:32,504 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 09:53:32,506 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 09:53:31.850080
2026-08-04 09:53:32,886 | INFO     | gold.dim_products | Read 0 records from catalog_project1.silver.clean_products table
2026-08-04 09:53:33,095 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 09:53:35,981 | INFO     | gold.dim_products | No new data processed, watermark unchanged: 2024-12-03 00:00:00
2026-08-04 09:53:35,982 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 09:53:35,983 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 09:53:37,472 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 10:07:40,100 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 10:07:40,101 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 10:07:39.190879
2026-08-04 10:07:40,482 | INFO     | gold.dim_products | Read 0 records from catalog_project1.silver.clean_products table
2026-08-04 10:07:40,781 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 10:07:43,004 | INFO     | gold.dim_products | No new data processed, watermark unchanged: 2024-12-03 00:00:00
2026-08-04 10:07:43,005 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 10:07:43,006 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 10:07:44,465 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products written successfully
2026-08-04 12:32:20,313 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 12:32:20,319 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 12:32:20.153125
2026-08-04 12:32:43,554 | INFO     | gold.dim_products | Read 0 records from catalog_project1.silver.clean_products table
2026-08-04 12:32:44,066 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 12:32:47,635 | INFO     | gold.dim_products | No new data processed, watermark unchanged: 2024-12-03 00:00:00
2026-08-04 12:32:47,636 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 12:32:47,637 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 12:32:57,686 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products is written successfully
2026-08-04 12:34:09,720 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 12:34:09,721 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 12:34:09.695216
2026-08-04 12:34:11,054 | INFO     | gold.dim_products | Read 13 records from catalog_project1.silver.clean_products table
2026-08-04 12:34:11,264 | INFO     | gold.dim_products | Initial load from catalog_project1.silver.clean_products table
2026-08-04 12:34:11,265 | ERROR    | gold.dim_products | gold_pipeline failed: add_metadata() missing 1 required positional argument: 'TARGET_TABLE'
Traceback (most recent call last):
  File "/home/spark-2b5a36bd-c821-49d2-a669-66/.ipykernel/91/command-5768296526812243-2119422315", line 154, in <module>
    add_metadata(silver_df, SOURCE_TABLE, pipeline_id, TARGET_TABLE)
TypeError: add_metadata() missing 1 required positional argument: 'TARGET_TABLE'
2026-08-04 12:34:13,091 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products is written successfully
2026-08-04 12:36:56,566 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 12:36:56,569 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 12:36:56.535213
2026-08-04 12:36:57,938 | INFO     | gold.dim_products | Read 13 records from catalog_project1.silver.clean_products table
2026-08-04 12:36:58,080 | INFO     | gold.dim_products | Initial load from catalog_project1.silver.clean_products table
2026-08-04 12:37:02,622 | ERROR    | gold.dim_products | gold_pipeline failed: count() takes at least 1 argument (0 given)
Traceback (most recent call last):
  File "/home/spark-2b5a36bd-c821-49d2-a669-66/.ipykernel/91/command-5768296526812243-2880555474", line 155, in <module>
    rows_written = get_rows_count(TARGET_TABLE)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/src/validation/quality_checks.py", line 8, in get_rows_count
    rows_count = table.count()
                 ^^^^^^^^^^^^^
TypeError: count() takes at least 1 argument (0 given)
2026-08-04 12:37:04,376 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products is written successfully
2026-08-04 12:37:35,186 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 12:37:35,187 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 12:37:35.152163
2026-08-04 12:37:36,465 | INFO     | gold.dim_products | Read 13 records from catalog_project1.silver.clean_products table
2026-08-04 12:37:36,682 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 12:37:39,367 | INFO     | gold.dim_products | No new data processed, watermark unchanged: None
2026-08-04 12:37:39,368 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 12:37:39,369 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 12:37:41,241 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products is written successfully
2026-08-04 12:40:49,308 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 12:40:49,309 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 12:40:49.281479
2026-08-04 12:40:50,585 | INFO     | gold.dim_products | Read 13 records from catalog_project1.silver.clean_products table
2026-08-04 12:40:50,805 | INFO     | gold.dim_products | Initial load from catalog_project1.silver.clean_products table
2026-08-04 12:40:54,974 | INFO     | gold.dim_products | New watermark: 2024-12-03 00:00:00
2026-08-04 12:40:54,975 | INFO     | gold.dim_products | Initial load completed for catalog_project1.gold.dim_products
2026-08-04 12:40:54,976 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 12:40:56,702 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products is written successfully
2026-08-04 13:37:54,252 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 13:37:54,254 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 13:37:54.196134
2026-08-04 13:37:55,459 | INFO     | gold.dim_products | Read 2 records from catalog_project1.silver.clean_products table
2026-08-04 13:37:55,670 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 13:37:58,573 | INFO     | gold.dim_products | Inserted 1 new records to catalog_project1.gold.dim_products table
2026-08-04 13:38:00,339 | ERROR    | gold.dim_products | gold_pipeline failed: [ATTRIBUTE_NOT_SUPPORTED] Attribute `surrogate_key` is not supported.
Traceback (most recent call last):
  File "/databricks/python/lib/python3.12/site-packages/pyspark/sql/types.py", line 3831, in __getattr__
    idx = self.__fields__.index(item)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: 'surrogate_key' is not in list

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/spark-fb4dcf58-e43d-478e-a319-bd/.ipykernel/73/command-5768296526812243-2498805701", line 104, in <module>
    WHERE surrogate_key IN ({','.join([str(r.surrogate_key) for r in expire_old.collect()])})
                                           ^^^^^^^^^^^^^^^
  File "/databricks/python/lib/python3.12/site-packages/pyspark/sql/types.py", line 3838, in __getattr__
    raise PySparkAttributeError(
pyspark.errors.exceptions.base.PySparkAttributeError: [ATTRIBUTE_NOT_SUPPORTED] Attribute `surrogate_key` is not supported.
2026-08-04 13:38:00,350 | ERROR    | gold.dim_products | Error writing audit log for catalog_project1.gold.dim_products: name 'new_watermark' is not defined
Traceback (most recent call last):
  File "/databricks/python/lib/python3.12/site-packages/pyspark/sql/types.py", line 3831, in __getattr__
    idx = self.__fields__.index(item)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: 'surrogate_key' is not in list

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/spark-fb4dcf58-e43d-478e-a319-bd/.ipykernel/73/command-5768296526812243-2498805701", line 104, in <module>
    WHERE surrogate_key IN ({','.join([str(r.surrogate_key) for r in expire_old.collect()])})
                                           ^^^^^^^^^^^^^^^
  File "/databricks/python/lib/python3.12/site-packages/pyspark/sql/types.py", line 3838, in __getattr__
    raise PySparkAttributeError(
pyspark.errors.exceptions.base.PySparkAttributeError: [ATTRIBUTE_NOT_SUPPORTED] Attribute `surrogate_key` is not supported.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/spark-fb4dcf58-e43d-478e-a319-bd/.ipykernel/73/command-5768296526812243-2498805701", line 192, in <module>
    write_audit_log(pipeline_name, target, start_time, end_time, rows_read, rows_written, status, error_message, CATALOG, AUDIT_SCHEMA, AUDIT_TABLENAME, batch_id, watermark_column, new_watermark)
                                                                                                                                                                                     ^^^^^^^^^^^^^
NameError: name 'new_watermark' is not defined
2026-08-04 13:40:33,579 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 13:40:33,580 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 13:40:33.550507
2026-08-04 13:40:34,740 | INFO     | gold.dim_products | Read 2 records from catalog_project1.silver.clean_products table
2026-08-04 13:40:34,927 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 13:40:41,883 | INFO     | gold.dim_products | Inserted 1 new versions (SCD2) to catalog_project1.gold.dim_products table
2026-08-04 13:40:42,783 | INFO     | gold.dim_products | New watermark: 2024-12-04 00:00:00
2026-08-04 13:40:42,784 | INFO     | gold.dim_products | Incremental load completed for catalog_project1.gold.dim_products
2026-08-04 13:40:42,785 | INFO     | gold.dim_products | Gold pipeline for catalog_project1.gold.dim_products completed successfully
2026-08-04 13:40:44,355 | INFO     | gold.dim_products | Audit for catalog_project1.gold.dim_products is written successfully
2026-08-04 13:45:32,486 | INFO     | gold.dim_products | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/gold_dim_products_20260804.log
2026-08-04 13:45:32,487 | INFO     | gold.dim_products | Starting Gold pipeline at 2026-08-04 13:45:32.458809
2026-08-04 13:45:33,625 | INFO     | gold.dim_products | Read 0 records from catalog_project1.silver.clean_products table
2026-08-04 13:45:33,823 | INFO     | gold.dim_products | Incremental load from catalog_project1.silver.clean_products table
2026-08-04 13:45:35,896 | ERROR    | gold.dim_products | gold_pipeline failed: [AMBIGUOUS_REFERENCE] Reference `orphan`.`product_id` is ambiguous, could be: [`orphan`.`product_id`, `orphan`.`product_id`]. SQLSTATE: 42704; line 1 pos 0

JVM stacktrace:
org.apache.spark.sql.AnalysisException
	at org.apache.spark.sql.errors.QueryCompilationErrors$.ambiguousReferenceError(QueryCompilationErrors.scala:3783)
	at org.apache.spark.sql.catalyst.expressions.package$AttributeSeq.resolve(package.scala:372)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveChildren(LogicalPlan.scala:266)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.$anonfun$resolveExpressionByPlanChildren$1(ColumnResolutionHelper.scala:495)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.$anonfun$resolveExpression$3(ColumnResolutionHelper.scala:156)
	at org.apache.spark.sql.catalyst.analysis.package$.withPosition(package.scala:110)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.$anonfun$resolveExpression$1(ColumnResolutionHelper.scala:166)
	at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:142)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.innerResolve$1(ColumnResolutionHelper.scala:121)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.$anonfun$resolveExpression$9(ColumnResolutionHelper.scala:200)
	at org.apache.spark.sql.catalyst.trees.BinaryLike.mapChildren(TreeNode.scala:1500)
	at org.apache.spark.sql.catalyst.trees.BinaryLike.mapChildren$(TreeNode.scala:1499)
	at org.apache.spark.sql.catalyst.expressions.BinaryExpression.mapChildren(Expression.scala:923)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.$anonfun$resolveExpression$1(ColumnResolutionHelper.scala:200)
	at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:142)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.innerResolve$1(ColumnResolutionHelper.scala:121)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.resolveExpression(ColumnResolutionHelper.scala:207)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.resolveExpression$(ColumnResolutionHelper.scala:112)
	at org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveReferences.resolveExpression(Analyzer.scala:2358)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.resolveExpressionByPlanChildren(ColumnResolutionHelper.scala:502)
	at org.apache.spark.sql.catalyst.analysis.ColumnResolutionHelper.resolveExpressionByPlanChildren$(ColumnResolutionHelper.scala:487)
	at org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveReferences.resolveExpressionByPlanChildren(Analyzer.scala:2358)
	at org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveReferences$$anonfun$doApply$3.$anonfun$applyOrElse$110(Analyzer.scala:2741)
	at org.apache.spark.sql.catalyst.plans.QueryPlan.$anonfun$mapExpressions$1(QueryPlan.scala:266)
	at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:142)
	at org.apache.spark.sql.catalyst.plans.QueryPlan.transformExpression$1(QueryPlan.scala:266)
	at org.apache.spark.sql.catalyst.plans.QueryPlan.recursiveTransform$1(QueryPlan.scala:278)
	at org.apache.spark.sql.catalyst.plans.QueryPlan.recursiveTransform$1(QueryPlan.scala:279)
	at org.apache.spark.sql.catalyst.plans.QueryPlan.$anonfun$mapExpressions$5(QueryPlan.scala:289)
	at org.apache.spark.sql.catalyst.trees.TreeNode.mapProductIterator(TreeNode.scala:452)
	at org.apache.spark.sql.catalyst.plans.QueryPlan.mapExpressions(QueryPlan.scala:289)
	at org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveReferences$$anonfun$doApply$3.applyOrElse(Analyzer.scala:2741)
	at org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveReferences$$anonfun$doApply$3.applyOrElse(Analyzer.scala:2411)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$5(AnalysisHelper.scala:145)
	at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:142)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$1(AnalysisHelper.scala:145)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper$.allowInvokingTransformsInAnalyzer(AnalysisHelper.scala:418)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning(AnalysisHelper.scala:137)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning$(AnalysisHelper.scala:133)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveOperatorsUpWithPruning(LogicalPlan.scala:48)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$2(AnalysisHelper.scala:138)
	at org.apache.spark.sql.catalyst.trees.UnaryLike.mapChildren(TreeNode.scala:1473)
	at org.apache.spark.sql.catalyst.trees.UnaryLike.mapChildren$(TreeNode.scala:1472)
	at org.apache.spark.sql.catalyst.plans.logical.Project.mapChildren(basicLogicalOperators.scala:95)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$1(AnalysisHelper.scala:138)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper$.allowInvokingTransformsInAnalyzer(AnalysisHelper.scala:418)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning(AnalysisHelper.scala:137)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning$(AnalysisHelper.scala:133)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveOperatorsUpWithPruning(LogicalPlan.scala:48)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$2(AnalysisHelper.scala:138)
	at org.apache.spark.sql.catalyst.trees.UnaryLike.mapChildren(TreeNode.scala:1473)
	at org.apache.spark.sql.catalyst.trees.UnaryLike.mapChildren$(TreeNode.scala:1472)
	at org.apache.spark.sql.catalyst.plans.logical.Aggregate.mapChildren(basicLogicalOperators.scala:1907)
